#timestamp,#frame_is_ok,#U1,#current1,#activepow1
1732551011.210247105,true,227.6,3.3,749.4
1732551011.220503319,true,227.6,3.3,749.4
1732551011.230248659,true,226.9,3.3,744.7
1732551011.240503295,true,227.6,3.3,755.2
1732551011.250247396,true,227.6,3.3,755.2
1732551011.260410969,true,227.6,3.3,755.2
1732551011.270170665,true,226.8,3.3,750.4
1732551011.280418770,true,227.5,3.3,753.2
1732551011.290162601,true,227.5,3.3,753.2
1732551011.300414356,true,227.5,3.3,753.2
1732551011.310083691,true,226.8,3.3,748.4
1732551011.320327227,true,227.5,3.4,762.1
1732551011.330087359,true,227.5,3.4,762.1
1732551011.340339444,true,227.5,3.4,762.1
1732551011.350601239,true,227.5,3.4,762.1
1732551011.360330041,true,226.9,3.3,746.4
1732551011.370505991,true,227.6,3.3,751.1
1732551011.380250313,true,227.6,3.3,751.1
1732551011.390494523,true,227.6,3.3,751.1
1732551011.400252970,true,227.5,3.4,761.2
1732551011.410498595,true,226.8,3.4,756.4
1732551011.420171131,true,227.5,3.4,761.2
1732551011.430414305,true,227.5,3.4,761.2
1732551011.440161889,true,227.5,3.3,757.0
1732551011.450421579,true,227.5,3.3,757.0
1732551011.460166093,true,227.5,3.3,757.0
1732551011.470410780,true,226.8,3.3,752.2
1732551011.480086334,true,227.4,3.3,755.6
1732551011.490330347,true,227.4,3.3,755.6
1732551011.500078831,true,227.4,3.3,755.6
1732551011.510329914,true,227.4,3.3,755.6
1732551011.519998516,true,227.5,3.4,760.4
1732551011.530241787,true,226.8,3.3,755.6
1732551011.540505389,true,227.5,3.4,760.4
1732551011.550242243,true,227.5,3.4,760.4
1732551011.560502082,true,227.5,3.3,750.3
1732551011.570246773,true,226.8,3.3,745.5
1732551011.580424367,true,227.5,3.3,750.3
1732551011.590157873,true,227.5,3.3,750.3
1732551011.600420837,true,227.5,3.3,754.8
1732551011.610165205,true,227.5,3.3,754.8
1732551011.620409142,true,227.5,3.3,754.8
1732551011.630085757,true,226.8,3.3,750.0
1732551011.639834528,true,227.5,3.3,755.9
1732551011.650077654,true,227.5,3.3,755.9
1732551011.659829611,true,227.5,3.3,755.9
1732551011.670085015,true,227.5,3.3,755.9
1732551011.680252505,true,227.5,3.3,752.7
1732551011.689912819,true,226.8,3.3,747.9
1732551011.700249401,true,227.5,3.3,752.7
1732551011.709913857,true,227.5,3.3,752.7
1732551011.720249492,true,227.6,3.3,757.4
1732551011.729905954,true,226.9,3.3,752.6
1732551011.740160841,true,227.6,3.3,757.4
1732551011.749913126,true,227.6,3.3,757.4
1732551011.760167174,true,227.6,3.4,763.0
1732551011.769909682,true,227.6,3.4,763.0
1732551011.780164865,true,227.6,3.4,763.0
1732551011.790410570,true,226.9,3.4,758.1
1732551011.800085037,true,227.6,3.3,755.1
1732551011.810333005,true,227.6,3.3,755.1
1732551011.820085928,true,227.6,3.3,755.1
1732551011.830328901,true,227.6,3.3,755.1
1732551011.839997146,true,227.6,3.3,752.2
1732551011.850252870,true,226.9,3.3,747.4
1732551011.859916304,true,227.6,3.3,752.2
1732551011.870251888,true,227.6,3.3,752.2
1732551011.879918500,true,227.6,3.3,756.2
1732551011.890253446,true,227.6,3.3,756.2
1732551011.899909247,true,227.6,3.3,756.2
1732551011.910164585,true,226.9,3.3,751.4
1732551011.919908444,true,227.6,3.4,759.9
1732551011.930165836,true,227.6,3.4,759.9
1732551011.939823051,true,227.6,3.4,759.9
1732551011.950084757,true,226.9,3.3,755.0
1732551011.960328129,true,227.6,3.3,749.5
1732551011.970088398,true,227.6,3.3,749.5
1732551011.979830307,true,227.6,3.3,749.5
1732551011.990077371,true,227.6,3.3,749.5
1732551012.000253717,true,227.5,3.4,759.7
1732551012.009904558,true,226.8,3.3,754.9
1732551012.020243991,true,227.5,3.4,759.7
1732551012.029916261,true,227.5,3.4,759.7
1732551012.040249035,true,227.5,3.3,747.6
1732551012.049916502,true,226.8,3.3,742.8
1732551012.060164957,true,227.5,3.3,747.6
1732551012.069904697,true,227.5,3.3,747.6
1732551012.080167735,true,227.5,3.4,761.9
1732551012.089903955,true,227.5,3.4,761.9
1732551012.100167310,true,227.5,3.4,761.9
1732551012.109832487,true,226.8,3.4,757.0
1732551012.120080534,true,227.5,3.3,758.1
1732551012.129827944,true,227.5,3.3,758.1
1732551012.140083737,true,227.5,3.3,758.1
1732551012.149823485,true,227.5,3.3,758.1
1732551012.159999660,true,227.5,3.4,761.5
1732551012.169739172,true,227.5,3.4,761.5
1732551012.179903904,true,227.5,3.4,761.5
1732551012.189739945,true,226.8,3.4,756.6
1732551012.199912110,true,227.5,3.4,759.5
1732551012.209598353,true,227.5,3.4,759.5
1732551012.219915606,true,227.5,3.4,759.5
1732551012.230168408,true,227.5,3.4,759.5
1732551012.239916316,true,227.5,3.4,760.3
1732551012.250167458,true,226.8,3.3,755.5
1732551012.259831516,true,227.5,3.4,760.3
1732551012.270082678,true,227.5,3.4,760.3
1732551012.279819813,true,227.6,3.3,757.6
1732551012.290079523,true,226.8,3.3,752.8
1732551012.299820218,true,227.6,3.3,757.6
1732551012.310083428,true,227.6,3.3,757.6
1732551012.319823690,true,227.6,3.3,749.4
1732551012.329914812,true,226.9,3.3,744.6
1732551012.339742960,true,227.6,3.3,749.4
1732551012.349906842,true,227.6,3.3,749.4
1732551012.359748252,true,227.6,3.4,760.2
1732551012.369915128,true,226.9,3.3,755.4
1732551012.379597843,true,227.6,3.4,760.2
1732551012.389910766,true,227.6,3.4,760.2
1732551012.399597830,true,227.6,3.4,764.0
1732551012.409827038,true,227.6,3.4,764.0
1732551012.420169466,true,227.6,3.4,764.0
1732551012.429833421,true,226.9,3.4,759.1
1732551012.440083123,true,227.4,3.3,749.4
1732551012.449834315,true,227.4,3.3,749.4
1732551012.460075328,true,227.4,3.3,749.4
1732551012.469818481,true,227.4,3.3,749.4
1732551012.479998669,true,227.4,3.3,757.4
1732551012.489747394,true,227.4,3.3,757.4
1732551012.499915097,true,227.4,3.3,757.4
1732551012.509746720,true,226.7,3.3,752.6
1732551012.519902536,true,227.5,3.4,761.0
1732551012.529598420,true,227.5,3.4,761.0
1732551012.539915869,true,227.5,3.4,761.0
1732551012.549600882,true,226.7,3.3,756.2
1732551012.559915989,true,227.6,3.4,762.8
1732551012.569740400,true,227.6,3.4,762.8
1732551012.579827217,true,227.6,3.4,762.8
1732551012.590079578,true,227.6,3.4,762.8
1732551012.599828785,true,226.8,3.4,757.8
1732551012.609599634,true,227.6,3.4,762.6
1732551012.619841029,true,227.6,3.4,762.6
1732551012.630088323,true,227.6,3.4,762.6
1732551012.639750714,true,226.8,3.3,754.7
1732551012.649906308,true,227.6,3.4,759.5
1732551012.659739354,true,227.6,3.4,759.5
1732551012.669913716,true,227.6,3.4,759.5
1732551012.679742477,true,227.6,3.4,763.1
1732551012.689919614,true,226.9,3.4,758.2
1732551012.699746073,true,227.6,3.4,763.1
1732551012.709911407,true,227.6,3.4,763.1
1732551012.719743046,true,227.5,3.4,762.9
1732551012.729832076,true,226.8,3.4,758.0
1732551012.739598347,true,227.5,3.4,762.9
1732551012.749831431,true,227.5,3.4,762.9
1732551012.759609067,true,227.4,3.4,760.6
1732551012.769843550,true,227.4,3.4,760.6
1732551012.779600143,true,227.4,3.4,760.6
1732551012.789829430,true,227.4,3.4,760.6
1732551012.799498575,true,227.5,3.4,759.4
1732551012.809746065,true,226.7,3.3,754.6
1732551012.819494643,true,227.5,3.4,759.4
1732551012.829742586,true,227.5,3.4,759.4
1732551012.839512917,true,227.5,3.3,754.3
1732551012.849607281,true,227.5,3.3,754.3
1732551012.859915885,true,227.5,3.3,754.3
1732551012.869600324,true,226.7,3.3,749.5
1732551012.879414072,true,227.5,3.3,749.9
1732551012.889739441,true,227.5,3.3,749.9
1732551012.899326748,true,227.5,3.3,749.9
1732551012.909598650,true,227.5,3.3,749.9
1732551012.919833989,true,227.5,3.3,753.4
1732551012.929601393,true,226.8,3.3,748.6
1732551012.939836629,true,227.5,3.3,753.4
1732551012.949620072,true,227.5,3.3,753.4
1732551012.959752372,true,227.6,3.3,747.2
1732551012.969500701,true,226.8,3.3,742.4
1732551012.979738427,true,227.6,3.3,747.2
1732551012.989503009,true,227.6,3.3,747.2
1732551012.999746169,true,227.5,3.4,763.2
1732551013.009420613,true,226.8,3.4,758.3
1732551013.019741321,true,227.5,3.4,763.2
1732551013.029406740,true,227.5,3.4,763.2
1732551013.039735175,true,227.5,3.3,756.0
1732551013.049826520,true,227.5,3.3,756.0
1732551013.059597121,true,227.5,3.3,756.0
1732551013.069828231,true,226.7,3.3,751.2
1732551013.079607529,true,227.6,3.3,754.7
1732551013.089833368,true,227.6,3.3,754.7
1732551013.099598567,true,227.6,3.3,754.7
1732551013.109836149,true,226.9,3.3,749.9
1732551013.119495005,true,227.6,3.3,751.0
1732551013.129741144,true,227.6,3.3,751.0
1732551013.139497983,true,227.6,3.3,751.0
1732551013.149736011,true,227.6,3.3,751.0
1732551013.159495502,true,226.8,3.3,748.4
1732551013.169596096,true,227.6,3.3,753.2
1732551013.179410807,true,227.6,3.3,753.2
1732551013.189732760,true,227.6,3.3,753.2
1732551013.199410543,true,227.5,3.4,760.2
1732551013.209745201,true,227.5,3.4,760.2
1732551013.219326050,true,226.7,3.3,755.3
1732551013.229596224,true,227.5,3.4,760.2
1732551013.239320095,true,227.5,3.4,759.8
1732551013.249597684,true,227.5,3.4,759.8
1732551013.259333787,true,227.5,3.4,759.8
1732551013.269603409,true,227.5,3.4,759.8
1732551013.279245982,true,227.6,3.3,747.6
1732551013.289491782,true,226.8,3.3,742.8
1732551013.299237264,true,227.6,3.3,747.6
1732551013.309504044,true,227.6,3.3,747.6
1732551013.319237566,true,227.4,3.3,752.1
